age,married,orientation,religion,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,MarriedN,OrientationN,ReligionN
23,Never,Hetero,Atheist,5.0,7.0,2.0,5.0,5.0,3.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0
23,Never,New Types,Atheist,2.0,1.0,6.0,7.0,4.0,6.0,3.0,3.0,3.0,4.0,3.0,1.0,5.0,5.0
30,Never,New Types,Other,1.0,1.0,7.0,2.0,1.0,7.0,1.0,4.0,4.0,4.0,4.0,1.0,5.0,1.0
47,Never,Hetero,Christian,6.0,7.0,1.0,1.0,7.0,1.0,7.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0
21,Never,Bi,Agnostic,2.0,2.0,6.0,5.0,6.0,7.0,2.0,3.0,3.0,2.0,3.0,1.0,4.0,7.0
22,Never,Hetero,Muslim,6.0,7.0,3.0,2.0,6.0,7.0,5.0,4.0,2.0,2.0,3.0,1.0,1.0,4.0
20,Never,Homo,Muslim,1.0,7.0,6.0,7.0,3.0,7.0,3.0,4.0,4.0,2.0,4.0,1.0,2.0,4.0
19,Never,Bi,Atheist,2.0,2.0,6.0,6.0,6.0,5.0,2.0,3.0,2.0,4.0,4.0,1.0,4.0,5.0
22,Never,Homo,Buddhist,3.0,5.0,5.0,5.0,6.0,5.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,9.0
23,Married,Hetero,Christian Other,1.0,1.0,7.0,5.0,5.0,5.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0
28,Never,Hetero,Sikh,2.0,5.0,7.0,7.0,5.0,3.0,5.0,4.0,2.0,4.0,4.0,1.0,1.0,
18,Never,Hetero,Muslim,1.0,1.0,6.0,5.0,6.0,5.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,4.0
19,Never,Hetero,Muslim,3.0,6.0,7.0,7.0,7.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0
32,Married,Asexual,Muslim,3.0,1.0,1.0,1.0,7.0,7.0,4.0,3.0,1.0,2.0,2.0,3.0,3.0,4.0
17,Never,Hetero,Muslim,5.0,6.0,7.0,5.0,6.0,5.0,4.0,3.0,1.0,3.0,4.0,1.0,1.0,4.0
22,Never,Hetero,Agnostic,2.0,5.0,7.0,7.0,6.0,5.0,4.0,2.0,3.0,3.0,4.0,1.0,1.0,7.0
19,Never,Hetero,Hindu,2.0,7.0,5.0,7.0,1.0,2.0,5.0,3.0,4.0,4.0,4.0,1.0,1.0,8.0
18,Never,Homo,Other,7.0,7.0,7.0,4.0,7.0,5.0,7.0,3.0,4.0,3.0,3.0,1.0,2.0,1.0
19,Never,Hetero,Christian Other,6.0,5.0,2.0,1.0,2.0,5.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
23,Never,Homo,Atheist,2.0,5.0,6.0,5.0,5.0,6.0,2.0,2.0,3.0,4.0,4.0,1.0,2.0,5.0
24,Never,Hetero,Hindu,7.0,5.0,5.0,3.0,5.0,6.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,8.0
28,Never,Hetero,Atheist,6.0,3.0,5.0,4.0,4.0,7.0,4.0,3.0,2.0,2.0,4.0,1.0,1.0,5.0
18,Never,Bi,Atheist,2.0,3.0,5.0,5.0,5.0,5.0,3.0,2.0,2.0,2.0,3.0,1.0,4.0,5.0
24,Never,Hetero,Agnostic,2.0,5.0,7.0,5.0,6.0,2.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,7.0
48,Never,Hetero,Christian Other,1.0,6.0,7.0,7.0,3.0,1.0,4.0,4.0,3.0,4.0,3.0,1.0,1.0,2.0
22,Never,Homo,Atheist,3.0,3.0,6.0,6.0,3.0,3.0,6.0,3.0,2.0,4.0,3.0,1.0,2.0,5.0
41,Never,Hetero,Agnostic,3.0,6.0,3.0,5.0,3.0,2.0,5.0,3.0,3.0,3.0,2.0,1.0,1.0,7.0
15,Never,Hetero,Christian,1.0,4.0,6.0,7.0,5.0,2.0,2.0,3.0,3.0,3.0,4.0,1.0,1.0,3.0
23,Never,Hetero,Agnostic,3.0,7.0,1.0,3.0,7.0,5.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,7.0
38,Married,Hetero,Christian Other,3.0,6.0,7.0,6.0,7.0,4.0,7.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0
46,Married,Hetero,Atheist,2.0,1.0,2.0,7.0,6.0,6.0,7.0,1.0,3.0,1.0,3.0,3.0,1.0,5.0
31,Never,Bi,Muslim,1.0,6.0,7.0,5.0,5.0,7.0,2.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0
19,Never,Hetero,Atheist,2.0,5.0,6.0,6.0,5.0,5.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,5.0
14,Never,Bi,Christian Other,4.0,5.0,5.0,7.0,5.0,6.0,1.0,4.0,2.0,3.0,4.0,1.0,4.0,2.0
26,Never,Bi,Atheist,5.0,7.0,5.0,2.0,7.0,5.0,3.0,2.0,4.0,3.0,4.0,1.0,4.0,5.0
22,Never,Hetero,Christian,1.0,4.0,5.0,7.0,1.0,4.0,3.0,2.0,4.0,4.0,4.0,1.0,1.0,3.0
24,Never,Asexual,Atheist,1.0,2.0,7.0,7.0,5.0,5.0,1.0,4.0,4.0,2.0,4.0,1.0,3.0,5.0
14,Never,New Types,Christian Other,4.0,4.0,7.0,6.0,4.0,2.0,1.0,2.0,3.0,3.0,4.0,1.0,5.0,2.0
26,Never,Bi,Other,2.0,5.0,7.0,5.0,6.0,6.0,3.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0
25,Never,Bi,Protestant,3.0,6.0,7.0,5.0,7.0,5.0,1.0,3.0,3.0,4.0,4.0,1.0,4.0,6.0
40,Married,Hetero,Other,2.0,6.0,5.0,4.0,5.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0
28,Never,New Types,Other,3.0,3.0,1.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,3.0,1.0,5.0,1.0
21,Never,Hetero,Hindu,6.0,7.0,3.0,2.0,6.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0
19,Never,Hetero,Agnostic,5.0,6.0,6.0,7.0,5.0,7.0,5.0,3.0,3.0,3.0,4.0,1.0,1.0,7.0
19,Never,Hetero,Christian Other,3.0,5.0,7.0,5.0,6.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0
19,Never,Hetero,Atheist,1.0,5.0,6.0,7.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,5.0
29,Married,Homo,Muslim,5.0,7.0,6.0,2.0,5.0,1.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0
38,Previously,Hetero,Muslim,7.0,7.0,5.0,5.0,7.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0
18,Never,Bi,Agnostic,3.0,6.0,7.0,5.0,7.0,2.0,5.0,3.0,2.0,3.0,4.0,1.0,4.0,7.0
18,Never,Hetero,Muslim,7.0,7.0,1.0,4.0,7.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
21,Never,New Types,Christian,4.0,5.0,7.0,6.0,4.0,5.0,2.0,4.0,1.0,4.0,3.0,1.0,5.0,3.0
24,Never,Hetero,Buddhist,1.0,5.0,5.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,9.0
30,Married,Hetero,Muslim,7.0,5.0,7.0,4.0,6.0,7.0,5.0,3.0,2.0,2.0,1.0,3.0,1.0,4.0
40,Previously,Hetero,Agnostic,1.0,4.0,6.0,7.0,5.0,2.0,2.0,1.0,3.0,2.0,4.0,2.0,1.0,7.0
27,Married,Hetero,Muslim,2.0,6.0,6.0,7.0,6.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,1.0,4.0
19,Never,Hetero,Agnostic,7.0,2.0,5.0,1.0,7.0,5.0,2.0,4.0,2.0,4.0,4.0,1.0,1.0,7.0
19,Never,Hetero,Christian,4.0,4.0,6.0,6.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,1.0,1.0,3.0
14,Never,Bi,Atheist,2.0,2.0,5.0,3.0,5.0,7.0,3.0,4.0,2.0,3.0,3.0,1.0,4.0,5.0
33,Married,Hetero,Muslim,6.0,6.0,4.0,3.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0
39,Married,Hetero,Muslim,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0
24,Never,Hetero,Other,2.0,5.0,7.0,6.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
50,Married,Hetero,Christian,4.0,2.0,7.0,3.0,5.0,5.0,1.0,4.0,3.0,4.0,4.0,3.0,1.0,3.0
23,Second,Hetero,Christian,6.0,3.0,5.0,1.0,6.0,6.0,3.0,4.0,4.0,3.0,4.0,4.0,1.0,3.0
24,Never,Hetero,Christian,6.0,2.0,5.0,1.0,6.0,7.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0
26,Never,New Types,Christian,5.0,7.0,5.0,7.0,7.0,1.0,7.0,2.0,1.0,1.0,2.0,1.0,5.0,3.0
22,Never,New Types,Christian,3.0,5.0,6.0,3.0,6.0,5.0,3.0,2.0,2.0,2.0,3.0,1.0,5.0,3.0
21,Never,Bi,Christian Other,2.0,3.0,5.0,3.0,7.0,5.0,2.0,3.0,1.0,3.0,4.0,1.0,4.0,2.0
24,Never,Hetero,Christian,4.0,3.0,4.0,6.0,7.0,5.0,5.0,2.0,3.0,2.0,4.0,1.0,1.0,3.0
22,Never,Hetero,Christian,6.0,5.0,2.0,5.0,6.0,3.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0
27,Never,New Types,Christian,1.0,7.0,1.0,1.0,7.0,5.0,7.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0
16,Never,Hetero,Agnostic,1.0,3.0,7.0,6.0,6.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,7.0
23,Never,Bi,Christian,7.0,2.0,5.0,1.0,6.0,1.0,7.0,3.0,1.0,1.0,3.0,1.0,4.0,3.0
28,Married,Hetero,Christian Other,7.0,7.0,6.0,4.0,7.0,1.0,4.0,4.0,3.0,4.0,4.0,3.0,1.0,2.0
46,Never,Hetero,Christian Other,6.0,6.0,1.0,5.0,7.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
15,Never,Hetero,Christian Other,4.0,7.0,3.0,7.0,7.0,4.0,4.0,3.0,1.0,3.0,4.0,1.0,1.0,2.0
44,Married,Hetero,Atheist,6.0,5.0,6.0,2.0,6.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,5.0
34,Married,Hetero,Atheist,7.0,7.0,3.0,1.0,5.0,2.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,5.0
16,Never,Hetero,Christian,2.0,6.0,5.0,7.0,7.0,4.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0
17,Never,Hetero,Atheist,6.0,6.0,5.0,2.0,7.0,4.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,5.0
23,Never,Hetero,Christian,5.0,5.0,3.0,5.0,5.0,5.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0
23,Never,Asexual,Christian,4.0,3.0,7.0,3.0,6.0,7.0,3.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0
23,Never,Bi,Protestant,4.0,4.0,2.0,5.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,4.0,6.0
16,Never,Hetero,Protestant,5.0,6.0,6.0,3.0,6.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,6.0
23,Never,Hetero,Christian,6.0,6.0,5.0,1.0,7.0,5.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0
21,Never,Hetero,Christian,6.0,7.0,2.0,7.0,5.0,1.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0
50,Married,Hetero,Christian,5.0,5.0,5.0,6.0,7.0,5.0,6.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0
19,Never,Hetero,Christian Other,3.0,4.0,5.0,6.0,6.0,5.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0
19,Never,New Types,Christian,5.0,3.0,5.0,5.0,6.0,5.0,4.0,1.0,2.0,2.0,2.0,1.0,5.0,3.0
22,Never,Hetero,Christian,4.0,6.0,2.0,1.0,5.0,6.0,5.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0
19,Never,New Types,Muslim,1.0,6.0,5.0,2.0,7.0,5.0,3.0,2.0,1.0,2.0,2.0,1.0,5.0,4.0
24,Never,Hetero,Christian,6.0,3.0,6.0,2.0,5.0,7.0,5.0,3.0,4.0,2.0,4.0,1.0,1.0,3.0
19,Previously,Hetero,Muslim,3.0,5.0,4.0,7.0,7.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,1.0,4.0
23,Never,Hetero,Muslim,1.0,6.0,7.0,7.0,7.0,5.0,7.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0
27,Never,Bi,Christian,6.0,6.0,7.0,5.0,7.0,6.0,1.0,3.0,2.0,3.0,4.0,1.0,4.0,3.0
25,Never,New Types,Christian,4.0,5.0,6.0,5.0,5.0,4.0,2.0,1.0,2.0,2.0,3.0,1.0,5.0,3.0
25,Never,New Types,Muslim,3.0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,3.0,1.0,1.0,5.0,4.0
16,Never,Bi,Christian,3.0,6.0,7.0,7.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0
26,Never,Hetero,Christian,6.0,5.0,5.0,5.0,6.0,5.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0
